arch,optimizer,seed,rep,k_value,filtration_pct,d_full,kinematic_R,n_nulls_used,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
resnet18_cifar10,sgd,22042,2,8,90.0,11173962,3.196324428124876,50,0.014567522332072258,4.082638770341873e-05,0.01357310265302658,356.8163336193484,0.0196078431372549,100.0,239.99483499203717,0.0009944196790456772,0.22,False,False,False,False,True,True,0.0028756633400917053,0.00018281489610671997,0.06235508620738983,15.729917996852352,0.0784313725490196,94.0,9.93519363476003,-0.059479422867298126,0.22,False,False,False,False,False,False,sensitivity_nominal_trigger,656.4777679443359
resnet18_cifar10,sgd,22042,2,8,95.0,11173962,3.196324428124876,50,0.014567522332072258,8.149072527885437e-05,0.020774301141500473,178.76294637776854,0.058823529411764705,96.0,119.89946618874178,-0.006206778809428215,0.24,False,False,False,False,False,False,0.0028756633400917053,0.0004625115543603897,0.0718826949596405,6.217495123664498,0.17647058823529413,84.0,3.5191522575930088,-0.0690070316195488,0.22,False,False,False,False,False,False,sensitivity_non_trigger,655.7982881069183
resnet18_cifar10,sgd,22042,2,8,99.0,11173962,3.196324428124876,50,0.014567522332072258,6.583239883184433e-05,0.023517031222581863,221.28195796115705,0.058823529411764705,96.0,148.57814739137305,-0.008949508890509605,0.32,False,False,False,False,False,False,0.0028756633400917053,0.000306643545627594,0.0799696147441864,9.37787007656835,0.13725490196078433,88.0,5.650795971368318,-0.0770939514040947,0.3,False,False,False,False,False,False,sensitivity_non_trigger,657.0546834468842
resnet18_cifar10,sgd,22042,2,10,90.0,11173962,3.196324428124876,50,0.0008712373673915863,5.877716466784477e-05,0.0291578471660614,14.822718269795955,0.0784313725490196,94.0,9.323295913922122,-0.028286609798669815,0.38,False,False,False,False,False,False,0.0028756633400917053,0.0003232620656490326,0.11944648623466492,8.895764881729315,0.13725490196078433,88.0,5.325620470287371,-0.11657082289457321,0.38,False,False,False,False,False,False,sensitivity_non_trigger,657.6517422199249
resnet18_cifar10,sgd,22042,2,10,95.0,11173962,3.196324428124876,50,0.0008712373673915863,0.00014182459563016891,0.021432634443044662,6.143062544104968,0.19607843137254902,82.0,3.6972154262136243,-0.020561397075653076,0.14,False,False,False,False,False,False,0.0028756633400917053,0.0010639950633049011,0.08793583512306213,2.7027036464406455,0.3333333333333333,68.0,1.3291986213691709,-0.08506017178297043,0.08,False,False,False,False,False,False,sensitivity_non_trigger,658.045823097229
resnet18_cifar10,sgd,22042,2,10,99.0,11173962,3.196324428124876,50,0.0008712373673915863,5.576480180025101e-05,0.01744326576590538,15.623427747289814,0.11764705882352941,90.0,9.863367076390318,-0.016572028398513794,0.36,False,False,False,False,False,False,0.0028756633400917053,0.00023528188467025757,0.06835025548934937,12.22220457771188,0.17647058823529413,84.0,7.569273323660428,-0.06547459214925766,0.34,False,False,False,False,False,False,sensitivity_non_trigger,658.4881806373596
resnet18_cifar10,sgd,22042,2,12,90.0,11173962,3.196324428124876,50,0.0009292028844356537,0.00013869069516658783,0.025246575474739075,6.699821329900494,0.09803921568627451,92.0,3.844476850268543,-0.02431737259030342,0.22,False,False,False,False,False,False,0.0028756633400917053,0.0005316026508808136,0.09834679961204529,5.409422488615491,0.11764705882352941,90.0,2.9741147300628485,-0.09547113627195358,0.22,False,False,False,False,False,False,sensitivity_non_trigger,657.6849796772003
resnet18_cifar10,sgd,22042,2,12,95.0,11173962,3.196324428124876,50,0.0009292028844356537,8.834898471832275e-05,0.01410771906375885,10.517414284734066,0.09803921568627451,92.0,6.419408069457736,-0.013178516179323196,0.22,False,False,False,False,False,False,0.0028756633400917053,0.00047216564416885376,0.05604708194732666,6.090369702910773,0.19607843137254902,82.0,3.4334073356330586,-0.053171418607234955,0.16,False,False,False,False,False,False,sensitivity_non_trigger,658.1167731285095
resnet18_cifar10,sgd,22042,2,12,99.0,11173962,3.196324428124876,50,0.0009292028844356537,0.00011810101568698883,0.018495194613933563,7.867865243686965,0.09803921568627451,92.0,4.632311689131767,-0.01756599172949791,0.3,False,False,False,False,False,False,0.0028756633400917053,0.0005248934030532837,0.07228624820709229,5.47856634868246,0.17647058823529413,84.0,3.02075162492914,-0.06941058486700058,0.26,False,False,False,False,False,False,sensitivity_non_trigger,658.5301795005798
resnet18_cifar10,sgd,22042,2,16,90.0,11173962,3.196324428124876,50,0.001021677628159523,0.00013898685574531555,0.02244039624929428,7.35089383330455,0.058823529411764705,96.0,4.2836192406540405,-0.021418718621134758,0.24,False,False,False,False,False,False,0.0028756633400917053,0.0005329884588718414,0.07979406416416168,5.395357604521431,0.1568627450980392,86.0,2.9646280956726514,-0.07691840082406998,0.2,False,False,False,False,False,False,sensitivity_non_trigger,657.9458811283112
resnet18_cifar10,sgd,22042,2,16,95.0,11173962,3.196324428124876,50,0.001021677628159523,0.00019008945673704147,0.03750545531511307,5.374720094014111,0.13725490196078433,88.0,3.0202258600916014,-0.036483777686953545,0.16,False,False,False,False,False,False,0.0028756633400917053,0.0008599869906902313,0.13018187880516052,3.3438451603085686,0.21568627450980393,80.0,1.7253411447669857,-0.12730621546506882,0.14,False,False,False,False,False,False,sensitivity_non_trigger,658.2042233943939
resnet18_cifar10,sgd,22042,2,16,99.0,11173962,3.196324428124876,50,0.001021677628159523,8.127093315124512e-05,0.02100219950079918,12.5712548874876,0.0784313725490196,94.0,7.804704601491221,-0.019980521872639656,0.32,False,False,False,False,False,False,0.0028756633400917053,0.00033056363463401794,0.07143640518188477,8.6992730902666,0.13725490196078433,88.0,5.193088571821857,-0.06856074184179306,0.3,False,False,False,False,False,False,sensitivity_non_trigger,658.4693958759308
