arch,optimizer,seed,rep,k_value,filtration_pct,d_full,kinematic_R,n_nulls_used,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
resnet18_cifar10,sgd,20042,0,8,90.0,11173962,3.133113949986415,50,0.015314852818846703,7.859757170081139e-05,0.015896279364824295,194.85147304922566,0.0392156862745098,98.0,130.75102895476098,-0.0005814265459775925,0.28,False,False,False,False,True,True,0.0023946240544319153,0.0003666877746582031,0.07249774038791656,6.530416919772072,0.17647058823529413,84.0,3.7302151204514193,-0.07010311633348465,0.26,False,False,False,False,False,False,sensitivity_nominal_trigger,662.4631764888763
resnet18_cifar10,sgd,20042,0,8,95.0,11173962,3.133113949986415,50,0.015314852818846703,0.00011582765728235245,0.027349822223186493,132.22103464712868,0.0392156862745098,98.0,92.10433978795571,-0.01203496940433979,0.2,False,False,False,False,True,True,0.0023946240544319153,0.0004898775368928909,0.12466447055339813,4.8882095405555965,0.1568627450980392,86.0,2.644035321384796,-0.12226984649896622,0.18,False,False,False,False,False,False,sensitivity_nominal_trigger,656.6516177654266
resnet18_cifar10,sgd,20042,0,8,99.0,11173962,3.133113949986415,50,0.015314852818846703,6.328895688056946e-05,0.01065489649772644,241.98301460022248,0.0196078431372549,100.0,162.54081911755426,0.004659956321120262,0.36,False,False,False,False,True,True,0.0023946240544319153,0.00023609399795532227,0.02945399284362793,10.142672262013178,0.11764705882352941,90.0,6.166647986627203,-0.027059368789196014,0.38,False,False,False,False,False,False,sensitivity_nominal_trigger,656.8203375339508
resnet18_cifar10,sgd,20042,0,10,90.0,11173962,3.133113949986415,50,0.0007843859493732452,0.00013047456741333008,0.026436448097229004,6.011791868039684,0.09803921568627451,92.0,3.380407334490783,-0.02565206214785576,0.26,False,False,False,False,False,False,0.0023946240544319153,0.0005657896399497986,0.10403423011302948,4.232357542658484,0.1568627450980392,86.0,2.1801952988931115,-0.10163960605859756,0.24,False,False,False,False,False,False,sensitivity_non_trigger,656.3484189510345
resnet18_cifar10,sgd,20042,0,10,95.0,11173962,3.133113949986415,50,0.0007843859493732452,4.733726382255554e-05,0.011440381407737732,16.570157830485726,0.0392156862745098,98.0,10.501927816356682,-0.010655995458364487,0.28,False,False,False,False,True,True,0.0023946240544319153,0.00024293363094329834,0.04642033576965332,9.857112147365541,0.09803921568627451,92.0,5.974040326413645,-0.044025711715221405,0.28,False,False,False,False,False,False,sensitivity_nominal_trigger,656.8398706912994
resnet18_cifar10,sgd,20042,0,10,99.0,11173962,3.133113949986415,50,0.0007843859493732452,0.00012215832248330116,0.036502182483673096,6.42106020291339,0.09803921568627451,92.0,3.6564550488849443,-0.03571779653429985,0.26,False,False,False,False,False,False,0.0023946240544319153,0.0005764365196228027,0.14329011738300323,4.154185185637921,0.1568627450980392,86.0,2.1274687662515763,-0.14089549332857132,0.24,False,False,False,False,False,False,sensitivity_non_trigger,657.5200667381287
resnet18_cifar10,sgd,20042,0,12,90.0,11173962,3.133113949986415,50,0.0007849391549825668,0.00010073557496070862,0.01892252080142498,7.792074919874666,0.1568627450980392,86.0,4.581191823301251,-0.018137581646442413,0.26,False,False,False,False,False,False,0.0023946240544319153,0.0006818138062953949,0.1721237450838089,3.5121378135929238,0.2549019607843137,76.0,1.69441374527458,-0.16972912102937698,0.2,False,False,False,False,False,False,sensitivity_non_trigger,656.4504995346069
resnet18_cifar10,sgd,20042,0,12,95.0,11173962,3.133113949986415,50,0.0007849391549825668,7.701292634010315e-05,0.019803252071142197,10.19230383901825,0.1568627450980392,86.0,6.200124086984767,-0.01901831291615963,0.38,False,False,False,False,False,False,0.0023946240544319153,0.00034136325120925903,0.07437339425086975,7.0148852840316485,0.19607843137254902,82.0,4.056984557251632,-0.07197877019643784,0.34,False,False,False,False,False,False,sensitivity_non_trigger,656.6022250652313
resnet18_cifar10,sgd,20042,0,12,99.0,11173962,3.133113949986415,50,0.0007849391549825668,4.592910408973694e-05,0.02827899158000946,17.090234034583116,0.0784313725490196,94.0,10.852714425120348,-0.027494052425026894,0.26,False,False,False,False,False,False,0.0023946240544319153,0.00017387419939041138,0.1034991592168808,13.772164294962138,0.13725490196078433,88.0,8.614706848893682,-0.10110453516244888,0.26,False,False,False,False,False,False,sensitivity_non_trigger,657.2867527008057
resnet18_cifar10,sgd,20042,0,16,90.0,11173962,3.133113949986415,50,0.0008611846715211868,0.00017947517335414886,0.019090700894594193,4.798349825373935,0.17647058823529413,84.0,2.6018347041552214,-0.018229516223073006,0.14,False,False,False,False,False,False,0.0023946240544319153,0.0007325932383537292,0.06659425795078278,3.2686952674370535,0.23529411764705882,78.0,1.530213996964028,-0.06419963389635086,0.14,False,False,False,False,False,False,sensitivity_non_trigger,656.4915940761566
