arch,optimizer,seed,rep,k_value,filtration_pct,d_full,kinematic_R,n_nulls_used,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
mlp2_mnist,adamw,342,0,8,90.0,203530,2.2886616231410697,200,0.0031987843103706837,0.005305228289216757,0.12721973657608032,0.6029494180805535,0.8258706467661692,17.5,-1.1228639654714079,-0.12402095226570964,0.11,False,False,False,False,False,False,0.015625,0.06552790850400925,1.2616987228393555,0.23844801942374758,0.9900497512437811,1.0,-2.4681479858051705,-1.2460737228393555,0.0,False,False,False,False,False,False,sensitivity_non_trigger,68.10448956489563
mlp2_mnist,adamw,342,0,8,95.0,203530,2.2886616231410697,200,0.0031987843103706837,0.004964889492839575,0.07585622370243073,0.644281068962306,0.7711442786069652,23.0,-1.1534362427798721,-0.07265743939206004,0.115,False,False,False,False,False,False,0.015625,0.062213897705078125,3.0127393901348114,0.25114967195623045,0.9850746268656716,1.5,-2.783235298128496,-2.9971143901348114,0.0,False,False,False,False,False,False,sensitivity_non_trigger,69.20772171020508
mlp2_mnist,adamw,342,0,8,99.0,203530,2.2886616231410697,200,0.0031987843103706837,0.004966164939105511,0.09896533191204071,0.6441156000555073,0.7412935323383084,26.0,-0.9163231381863537,-0.09576654760167003,0.12,False,False,False,False,False,False,0.015625,0.06651895865797997,1.0582178831100464,0.23489543905977317,0.9900497512437811,1.0,-1.7624061510410003,-1.0425928831100464,0.005,False,False,False,False,False,False,sensitivity_non_trigger,70.34039378166199
mlp2_mnist,adamw,342,0,10,90.0,203530,2.2886616231410697,200,0.0032194089144468307,0.005175997968763113,0.05859856307506561,0.6219880558790426,0.845771144278607,15.5,-1.1629840318275406,-0.05537915416061878,0.095,False,False,False,False,False,False,0.015625,0.06424108147621155,1.190443515777588,0.24322442338618952,0.9900497512437811,1.0,-2.395341531226496,-1.174818515777588,0.0,False,False,False,False,False,False,sensitivity_non_trigger,67.87513446807861
mlp2_mnist,adamw,342,0,10,95.0,203530,2.2886616231410697,200,0.0032194089144468307,0.005108419340103865,0.12940143048763275,0.6302162566300121,0.8258706467661692,17.5,-1.2899015327182062,-0.12618202157318592,0.09,False,False,False,False,False,False,0.015625,0.06487631797790527,1.4514334201812744,0.24084289131637393,0.9900497512437811,1.0,-2.7634696084258494,-1.4358084201812744,0.005,False,False,False,False,False,False,sensitivity_non_trigger,69.0284116268158
mlp2_mnist,adamw,342,0,10,99.0,203530,2.2886616231410697,200,0.0032194089144468307,0.005151762859895825,0.08408054709434509,0.6249140345499165,0.7711442786069652,23.0,-0.9677812758261002,-0.08086113817989826,0.13,False,False,False,False,False,False,0.015625,0.06478029862046242,1.169076919555664,0.24119987608120205,0.9800995024875622,2.0,-1.9937070962394685,-1.153451919555664,0.01,False,False,False,False,False,False,sensitivity_non_trigger,70.25486660003662
mlp2_mnist,adamw,342,0,12,90.0,203530,2.2886616231410697,200,0.003238925477489829,0.005167539697140455,0.07394446432590485,0.6267828921866551,0.8159203980099502,18.5,-1.2187032469948273,-0.07070553884841502,0.1,False,False,False,False,False,False,0.015625,0.06499538570642471,0.8352470397949219,0.24040168128758538,0.9850746268656716,1.5,-2.217034418629858,-0.8196220397949219,0.0,False,False,False,False,False,False,sensitivity_non_trigger,67.25801706314087
mlp2_mnist,adamw,342,0,12,95.0,203530,2.2886616231410697,200,0.003238925477489829,0.005102919414639473,0.13825729489326477,0.6347200913193223,0.8308457711442786,17.0,-1.154203675521622,-0.13501836941577494,0.105,False,False,False,False,False,False,0.015625,0.06541029363870621,1.6419188976287842,0.2388767750541806,0.9651741293532339,3.5,-2.645488909672021,-1.6262938976287842,0.0,False,False,False,False,False,False,sensitivity_non_trigger,68.6873836517334
mlp2_mnist,adamw,342,0,12,99.0,203530,2.2886616231410697,200,0.003238925477489829,0.004800867754966021,0.08144846558570862,0.6746541754800115,0.7562189054726368,24.5,-0.8736780256912193,-0.07820954010821879,0.125,False,False,False,False,False,False,0.015625,0.06280383095145226,1.0616471767425537,0.2487905556562215,0.9900497512437811,1.0,-2.2830403864404514,-1.0460221767425537,0.0,False,False,False,False,False,False,sensitivity_non_trigger,69.70415687561035
mlp2_mnist,adamw,342,0,16,90.0,203530,2.2886616231410697,200,0.0031987843103706837,0.005219960119575262,0.11028298735618591,0.6127986108097246,0.7562189054726368,24.5,-1.0034199296835806,-0.10708420304581523,0.14,False,False,False,False,False,False,0.015625,0.0666988454759121,1.307790756225586,0.23426192594905734,0.9950248756218906,0.5,-2.0600726698454546,-1.292165756225586,0.0,False,False,False,False,False,False,sensitivity_non_trigger,67.349853515625
