arch,optimizer,seed,rep,is_stub,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
smallcnn_cifar10,adamw,10342,0,False,full,321290,1.0,200,200,0.00011430308222770691,0.005686219781637192,0.03145262598991394,0.020101769997834074,0.5671641791044776,43.5,-0.6609323013615478,-0.031338322907686234,0.43,False,False,False,False,False,False,0.003334715962409973,0.24515873193740845,1.1068332195281982,0.013602272846017812,0.835820895522388,16.5,-0.6672201171946628,-1.1034985035657883,0.125,False,False,False,False,False,False,matched_step_non_detection,0.2200600802898407,83.58999633789062,6.05332313919139,255.75424194335938,42.250221252441406,,,321290
smallcnn_cifar10,adamw,10342,0,False,pca,3,0.9559212923049927,100,100,0.0,8.342787623405457e-05,0.0038444548845291138,0.0,1.0,0.0,-0.6744907594765952,-0.0038444548845291138,0.485,False,False,False,False,False,False,0.0,0.0010433197021484375,0.04637479782104492,0.0,1.0,0.0,-0.6744907594765952,-0.04637479782104492,0.485,False,False,False,False,False,False,pca_diagnostic_non_trigger,0.3260175287723541,82.87999725341797,1.4316265724808903,55.17247009277344,38.53831100463867,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,3,0.9559212923049927,150,150,0.0,5.2850693464279175e-05,0.003753863275051117,0.0,1.0,0.0,-0.6744907594765952,-0.003753863275051117,0.425,False,False,False,False,False,False,0.0,0.0006778538227081299,0.049898624420166016,0.0,1.0,0.0,-0.6744907594765952,-0.049898624420166016,0.425,False,False,False,False,False,False,pca_diagnostic_non_trigger,0.24665728211402893,83.80000305175781,1.5045628108692672,61.98814392089844,41.200103759765625,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,3,0.9559212923049927,200,200,0.0,4.5299530029296875e-05,0.00319555401802063,0.0,1.0,0.0,-0.6744907594765953,-0.00319555401802063,0.37,False,False,False,False,False,False,0.0,0.0006113052368164062,0.039605796337127686,0.0,1.0,0.0,-0.6744907594765952,-0.039605796337127686,0.37,False,False,False,False,False,False,pca_diagnostic_non_trigger,0.2200600802898407,83.58999633789062,1.5143119720345113,62.76217269897461,41.44599914550781,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,10,0.9868730902671814,100,100,0.0,0.0,0.0006639957427978516,0.0,1.0,0.0,0.0,-0.0006639957427978516,0.97,True,True,False,False,False,False,0.0,0.0,0.00918269157409668,0.0,1.0,0.0,0.0,-0.00918269157409668,0.97,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.3260175287723541,82.87999725341797,1.8777628563897637,74.46196746826172,39.65461730957031,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,10,0.9868730902671814,150,150,0.0,0.0,0.0004718378186225891,0.0,1.0,0.0,0.0,-0.0004718378186225891,0.545,False,True,False,False,False,False,0.0,0.0,0.007331967353820801,0.0,1.0,0.0,0.0,-0.007331967353820801,0.545,False,True,False,False,False,False,pca_diagnostic_non_trigger,0.24665728211402893,83.80000305175781,1.999549807954151,83.83477020263672,41.926822662353516,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,10,0.9868730902671814,200,200,0.0,4.993937909603119e-05,0.017831042408943176,0.0,1.0,0.0,-0.6744907594765952,-0.017831042408943176,0.395,False,False,False,False,False,False,0.0,0.0007597804069519043,0.009936213493347168,0.0,1.0,0.0,-0.6744907594765952,-0.009936213493347168,0.405,False,False,False,False,False,False,pca_diagnostic_non_trigger,0.2200600802898407,83.58999633789062,2.0137418821685054,84.87858581542969,42.14968490600586,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,14,0.9903855919837952,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.3260175287723541,82.87999725341797,2.0607826888536396,81.87741088867188,39.73122024536133,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,14,0.9903855919837952,150,150,0.0,0.0,0.0004030466079711914,0.0,1.0,0.0,0.0,-0.0004030466079711914,0.675,False,True,False,False,False,False,0.0,0.0,0.006623983383178711,0.0,1.0,0.0,0.0,-0.006623983383178711,0.675,False,True,False,False,False,False,pca_diagnostic_non_trigger,0.24665728211402893,83.80000305175781,2.201495246622818,92.41260528564453,41.97719955444336,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,14,0.9903855919837952,200,200,0.0,0.0,0.012471720576286316,0.0,1.0,0.0,0.0,-0.012471720576286316,0.56,False,True,False,False,False,False,0.0,0.0,0.0067615509033203125,0.0,1.0,0.0,0.0,-0.0067615509033203125,0.57,False,True,False,False,False,False,pca_diagnostic_non_trigger,0.2200600802898407,83.58999633789062,2.217392620964436,93.57510375976562,42.20051193237305,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,50,0.9973472952842712,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.3260175287723541,82.87999725341797,3.3355438376480473,132.73397827148438,39.79380416870117,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,50,0.9973472952842712,150,150,0.0,0.0,8.618086576461792e-05,0.0,1.0,0.0,0.0,-8.618086576461792e-05,0.945,True,True,False,False,False,False,0.0,0.0,0.0019254684448242188,0.0,1.0,0.0,0.0,-0.0019254684448242188,0.945,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.24665728211402893,83.80000305175781,3.607510069637395,151.60809326171875,42.02568817138672,3.0,14.0,321290
smallcnn_cifar10,adamw,10342,0,False,pca,50,0.9973472952842712,200,200,0.0,0.0,9.195506572723389e-05,0.0,1.0,0.0,0.0,-9.195506572723389e-05,0.875,True,True,False,False,False,False,0.0,0.0,0.0022879838943481445,0.0,1.0,0.0,0.0,-0.0022879838943481445,0.875,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.2200600802898407,83.58999633789062,3.6312587886865875,153.4071502685547,42.246273040771484,3.0,14.0,321290
