arch,optimizer,seed,rep,is_stub,analysis_role,is_formal_inference,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,geo_k_used_obs,geo_null_k_min,geo_null_k_median,geo_null_k_max,geo_null_k_near_complete_frac,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
mlp2_mnist,adamw,1342,1,False,formal_matched_step,True,full,203530,1.0,200,200,0.0,0.0,0.0022402703762054443,0.0,1.0,0.0,0.0,-0.0022402703762054443,0.965,True,True,False,False,False,False,24,24.0,48.0,48.0,0.0,0.0,0.0,0.0019073486328125,0.0,1.0,0.0,0.0,-0.0019073486328125,0.97,True,True,False,False,False,False,matched_step_non_detection,1.1215454378543654e-06,98.30999755859375,2.2420301447014643,64.4782943725586,28.758888244628906,,,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,2,0.9551233649253845,100,100,0.0,0.0,0.008193165063858032,0.0,1.0,0.0,0.0,-0.008193165063858032,0.98,True,True,False,False,False,False,24,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.8289214242249727e-05,98.33999633789062,1.1112551301302074,27.429515838623047,24.683364868164062,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,2,0.9551233649253845,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.94287315227848e-06,98.31999969482422,1.1223747456518336,30.404102325439453,27.089082717895508,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,2,0.9551233649253845,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.1215454378543654e-06,98.30999755859375,1.1225344119998333,31.42098617553711,27.991111755371094,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,3,0.9820759296417236,100,100,0.0,0.0,0.00016894936561584473,0.0,1.0,0.0,0.0,-0.00016894936561584473,0.96,True,True,False,False,False,False,24,12.0,12.0,24.0,0.0,0.0,0.0,0.001314401626586914,0.0,1.0,0.0,0.0,-0.001314401626586914,0.96,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.8289214242249727e-05,98.33999633789062,1.202570302751482,30.258556365966797,25.161569595336914,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,3,0.9820759296417236,150,150,0.0,0.0,9.715557098388672e-05,0.0,1.0,0.0,0.0,-9.715557098388672e-05,0.99,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0008745193481445312,0.0,1.0,0.0,0.0,-0.0008745193481445312,0.99,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.94287315227848e-06,98.31999969482422,1.2057663921052268,33.24369430541992,27.570592880249023,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,3,0.9820759296417236,200,200,0.0,0.0,0.00028970837593078613,0.0,1.0,0.0,0.0,-0.00028970837593078613,0.98,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0026366710662841797,0.0,1.0,0.0,0.0,-0.0026366710662841797,0.99,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.1215454378543654e-06,98.30999755859375,1.203387710756419,34.264381408691406,28.473268508911133,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,5,0.9925507307052612,100,100,0.0,0.0,0.0007095932960510254,0.0,1.0,0.0,0.0,-0.0007095932960510254,0.99,True,True,False,False,False,False,24,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.8289214242249727e-05,98.33999633789062,1.3400275732083256,34.02093505859375,25.388235092163086,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,5,0.9925507307052612,150,150,0.0,0.0,0.00023351609706878662,0.0,1.0,0.0,0.0,-0.00023351609706878662,0.95,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0019664764404296875,0.0,1.0,0.0,0.0,-0.0019664764404296875,0.96,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.94287315227848e-06,98.31999969482422,1.333539945182436,37.063255310058594,27.793134689331055,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,5,0.9925507307052612,200,200,0.0,0.0,0.0010064244270324707,0.0,1.0,0.0,0.0,-0.0010064244270324707,0.96,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.00864410400390625,0.0,1.0,0.0,0.0,-0.00864410400390625,0.96,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.1215454378543654e-06,98.30999755859375,1.3278838778602131,38.11198043823242,28.701290130615234,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,10,0.9976233839988708,100,100,0.0,0.0,0.00866633653640747,0.0,1.0,0.0,0.0,-0.00866633653640747,0.92,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0043604373931884766,0.0,1.0,0.0,0.0,-0.0043604373931884766,0.94,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.8289214242249727e-05,98.33999633789062,1.6185132592398697,41.194828033447266,25.4522647857666,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,10,0.9976233839988708,150,150,0.0,0.0,0.0034987032413482666,0.0,1.0,0.0,0.0,-0.0034987032413482666,0.97,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0002307891845703125,0.0,1.0,0.0,0.0,-0.0002307891845703125,0.98,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.94287315227848e-06,98.31999969482422,1.5892763120267162,44.25538635253906,27.846250534057617,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,10,0.9976233839988708,200,200,0.0,0.0,0.004525661468505859,0.0,1.0,0.0,0.0,-0.004525661468505859,0.97,True,True,False,False,False,False,24,12.0,48.0,48.0,0.0,0.0,0.0,0.006592512130737305,0.0,1.0,0.0,0.0,-0.006592512130737305,0.98,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.1215454378543654e-06,98.30999755859375,1.5760597382134631,45.31560134887695,28.752464294433594,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,50,0.9999189972877502,100,100,0.0,0.0,8.374452590942383e-05,0.0,1.0,0.0,0.0,-8.374452590942383e-05,0.98,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.0010342597961425781,0.0,1.0,0.0,0.0,-0.0010342597961425781,0.99,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.8289214242249727e-05,98.33999633789062,2.169173552808832,55.22438049316406,25.45871925354004,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,50,0.9999189972877502,150,150,0.0,0.0,0.012048691511154175,0.0,1.0,0.0,0.0,-0.012048691511154175,0.95,True,True,False,False,False,False,24,12.0,24.0,48.0,0.0,0.0,0.0,0.004174709320068359,0.0,1.0,0.0,0.0,-0.004174709320068359,0.96,True,True,False,False,False,False,pca_diagnostic_non_trigger,2.94287315227848e-06,98.31999969482422,2.1001065371137377,58.491981506347656,27.851911544799805,2.0,5.0,203530
mlp2_mnist,adamw,1342,1,False,projection_diagnostic,False,pca,50,0.9999189972877502,200,200,0.0,0.0,0.00016644597053527832,0.0,1.0,0.0,0.0,-0.00016644597053527832,0.96,True,True,False,False,False,False,24,24.0,48.0,48.0,0.0,0.0,0.0,0.0018317699432373047,0.0,1.0,0.0,0.0,-0.0018317699432373047,0.96,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.1215454378543654e-06,98.30999755859375,2.072931765775184,59.61332702636719,28.757978439331055,2.0,5.0,203530
