arch,optimizer,seed,rep,is_stub,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
mlp2_mnist,sgd_momentum,1142,1,False,full,203530,1.0,200,200,0.0038465200923383236,0.018934063613414764,0.1351676881313324,0.2031534366140988,0.9303482587064676,7.0,-1.0678476683739178,-0.13132116803899407,0.0,False,False,False,False,False,False,0.0078125,0.11167952418327332,0.6688750982284546,0.06995463185453071,1.0,0.0,-1.7349874680323787,-0.6610625982284546,0.0,False,False,False,False,False,False,matched_step_non_detection,0.0048699090257287025,98.12000274658203,1.343287223907115,14.585060119628906,10.85773754119873,,,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,1,0.9542590975761414,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.007136739790439606,98.04000091552734,1.0,9.908145904541016,9.908145904541016,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,1,0.9542590975761414,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0051262639462947845,98.11000061035156,1.0000000913456233,10.440285682678223,10.440284729003906,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,1,0.9542590975761414,200,200,0.0,0.0,0.05705644190311432,0.0,1.0,0.0,0.0,-0.05705644190311432,0.785,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0048699090257287025,98.12000274658203,1.0,10.513945579528809,10.513945579528809,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,3,0.9973649382591248,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.007136739790439606,98.04000091552734,1.1345707749233565,11.655025482177734,10.272629737854004,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,3,0.9973649382591248,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0051262639462947845,98.11000061035156,1.1355256371979279,12.227052688598633,10.767746925354004,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,3,0.9973649382591248,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0048699090257287025,98.12000274658203,1.1355249939456402,12.306002616882324,10.8372802734375,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,10,0.9997870326042175,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.007136739790439606,98.04000091552734,1.1785931752006216,12.136956214904785,10.297833442687988,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,10,0.9997870326042175,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0051262639462947845,98.11000061035156,1.179056301020778,12.720232963562012,10.78848648071289,1.0,3.0,203530
mlp2_mnist,sgd_momentum,1142,1,False,pca,10,0.9997870326042175,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0048699090257287025,98.12000274658203,1.1790093901897125,12.801154136657715,10.857550621032715,1.0,3.0,203530
