arch,optimizer,seed,rep,is_stub,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
resnet18_cifar10,adam,20242,0,False,full,11173962,1.0,200,200,4.562461981549859e-06,0.0,0.025543395429849625,4562461.981549859,0.31343283582089554,69.0,4.562461981549859,-0.025538832967868075,0.69,False,True,False,False,False,False,0.0008823759853839874,0.018588542938232422,6.2490386962890625,0.04746880851654441,0.5572139303482587,44.5,-0.6424734867670997,-6.2481563203036785,0.425,False,False,False,False,False,False,matched_step_non_detection,6.921902968315408e-05,93.22000122070312,8.632819760441034,1753.5220202966416,203.1227419263364,,,11173962
resnet18_cifar10,adam,20242,0,False,pca,3,0.911087371858992,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0091074388474226,92.16999816894531,1.2566289563088044,234.80189514160156,186.85061645507812,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,3,0.911087371858992,150,150,0.0,0.0,0.0005697906017303467,0.0,1.0,0.0,0.0,-0.0005697906017303467,0.785,True,True,False,False,False,False,0.0,0.0,0.0351719856262207,0.0,1.0,0.0,0.0,-0.0351719856262207,0.785,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0005082049174234271,93.19999694824219,1.3310753620657463,265.6362609863281,199.56515502929688,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,3,0.911087371858992,200,200,0.0,0.0,0.0003462359309196472,0.0,1.0,0.0,0.0,-0.0003462359309196472,0.75,True,True,False,False,False,False,0.0,0.0,0.020849227905273438,0.0,1.0,0.0,0.0,-0.020849227905273438,0.75,True,True,False,False,False,False,pca_diagnostic_non_trigger,6.921902968315408e-05,93.22000122070312,1.331490199001085,266.06658935546875,199.826171875,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,7,0.9559973481342523,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0091074388474226,92.16999816894531,1.6870237397098764,322.0611877441406,190.9049530029297,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,7,0.9559973481342523,150,150,0.0,0.0,0.0010427813977003098,0.0,1.0,0.0,0.0,-0.0010427813977003098,0.765,True,True,False,False,False,False,0.0,0.0,0.07524228096008301,0.0,1.0,0.0,0.0,-0.07524228096008301,0.765,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0005082049174234271,93.19999694824219,1.8340071746192959,369.65985107421875,201.55856323242188,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,7,0.9559973481342523,200,200,0.0,0.0,0.0014966391026973724,0.0,1.0,0.0,0.0,-0.0014966391026973724,0.7,True,True,False,False,False,False,0.0,0.0,0.1077127456665039,0.0,1.0,0.0,0.0,-0.1077127456665039,0.7,True,True,False,False,False,False,pca_diagnostic_non_trigger,6.921902968315408e-05,93.22000122070312,1.8364765257058802,370.6374816894531,201.81988525390625,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,10,0.9675861036343456,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0091074388474226,92.16999816894531,1.9639339940642282,376.03887939453125,191.47225952148438,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,10,0.9675861036343456,150,150,0.0,0.0,0.0013430900871753693,0.0,1.0,0.0,0.0,-0.0013430900871753693,0.76,True,True,False,False,False,False,0.0,0.0,0.10232710838317871,0.0,1.0,0.0,0.0,-0.10232710838317871,0.76,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0005082049174234271,93.19999694824219,2.148502781793864,434.02532958984375,202.01292419433594,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,10,0.9675861036343456,200,200,0.0,0.0,0.0008335337042808533,0.0,1.0,0.0,0.0,-0.0008335337042808533,0.715,True,True,False,False,False,False,0.0,0.0,0.06900358200073242,0.0,1.0,0.0,0.0,-0.06900358200073242,0.715,True,True,False,False,False,False,pca_diagnostic_non_trigger,6.921902968315408e-05,93.22000122070312,2.153587814225237,435.57647705078125,202.25619506835938,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,36,0.9902560325818727,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0091074388474226,92.16999816894531,3.7104097652554184,714.5499267578125,192.5797882080078,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,36,0.9902560325818727,150,150,0.0,0.0,0.00037154369056224823,0.0,1.0,0.0,0.0,-0.00037154369056224823,0.985,True,True,False,False,False,False,0.0,0.0,0.04308056831359863,0.0,1.0,0.0,0.0,-0.04308056831359863,0.985,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0005082049174234271,93.19999694824219,4.100092714394512,831.3373413085938,202.7606201171875,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,36,0.9902560325818727,200,200,0.0,0.0,0.0010609012097120285,0.0,1.0,0.0,0.0,-0.0010609012097120285,0.87,True,True,False,False,False,False,0.0,0.0,0.13624334335327148,0.0,1.0,0.0,0.0,-0.13624334335327148,0.87,True,True,False,False,False,False,pca_diagnostic_non_trigger,6.921902968315408e-05,93.22000122070312,4.121093899154161,836.60595703125,203.00579833984375,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,50,0.9933045218763996,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0091074388474226,92.16999816894531,4.445660658035119,856.5689697265625,192.67529296875,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,50,0.9933045218763996,150,150,0.0,0.0,0.000582326203584671,0.0,1.0,0.0,0.0,-0.000582326203584671,0.985,True,True,False,False,False,False,0.0,0.0,0.07856941223144531,0.0,1.0,0.0,0.0,-0.07856941223144531,0.985,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0005082049174234271,93.19999694824219,4.90270684435203,994.4248657226562,202.83180236816406,7.0,36.0,11173962
resnet18_cifar10,adam,20242,0,False,pca,50,0.9933045218763996,200,200,0.0,0.0,0.00023535219952464104,0.0,1.0,0.0,0.0,-0.00023535219952464104,0.845,True,True,False,False,False,False,0.0,0.0,0.03588074445724487,0.0,1.0,0.0,0.0,-0.03588074445724487,0.845,True,True,False,False,False,False,pca_diagnostic_non_trigger,6.921902968315408e-05,93.22000122070312,4.930126065985328,1001.1392211914062,203.06564331054688,7.0,36.0,11173962
