arch,optimizer,seed,rep,is_stub,analysis_role,is_formal_inference,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,geo_k_used_obs,geo_null_k_min,geo_null_k_median,geo_null_k_max,geo_null_k_near_complete_frac,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
resnet18_cifar10,sgd,21042,1,False,formal_matched_step,True,full,11173962,1.0,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,0.34665772318840027,82.1500015258789,3.1683477414401082,23.389963552848755,7.382385224614683,,,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,2,0.9634271362562681,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.4518362581729889,79.9000015258789,1.180994825138374,7.687885761260986,6.509669303894043,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,2,0.9634271362562681,150,150,0.0,0.0,0.0003427043557167053,0.0,1.0,0.0,0.0,-0.0003427043557167053,0.77,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0007531493902206421,0.0,1.0,0.0,0.0,-0.0007531493902206421,0.77,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.36299794912338257,81.9000015258789,1.2196335613593414,8.66690444946289,7.106154441833496,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,2,0.9634271362562681,200,200,0.0,0.0,0.00021999701857566833,0.0,1.0,0.0,0.0,-0.00021999701857566833,0.585,False,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0004914775490760803,0.0,1.0,0.0,0.0,-0.0004914775490760803,0.585,False,True,False,False,False,False,pca_diagnostic_non_trigger,0.34665772318840027,82.1500015258789,1.2239443993729011,8.803022384643555,7.192338466644287,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,3,0.9836320834981658,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.4518362581729889,79.9000015258789,1.3059331924194568,8.577836036682129,6.568357467651367,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,3,0.9836320834981658,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.36299794912338257,81.9000015258789,1.3344762140834232,9.631842613220215,7.217695236206055,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,3,0.9836320834981658,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.34665772318840027,82.1500015258789,1.3374565272980077,9.781657218933105,7.313626289367676,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,5,0.9927447240756768,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.4518362581729889,79.9000015258789,1.4287265037243064,9.487969398498535,6.640857696533203,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,5,0.9927447240756768,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.36299794912338257,81.9000015258789,1.4568619737471258,10.58834171295166,7.267910003662109,2.0,5.0,11173962
resnet18_cifar10,sgd,21042,1,False,projection_diagnostic,False,pca,5,0.9927447240756768,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.34665772318840027,82.1500015258789,1.4596775431478908,10.746261596679688,7.36207914352417,2.0,5.0,11173962
