arch,optimizer,seed,rep,is_stub,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
mlp2_mnist,adam,242,0,False,full,203530,1.0,200,200,0.003114773193374276,0.007258506491780281,0.1024993360042572,0.4291203977667313,0.8308457711442786,17.0,-1.0654942963846916,-0.09938456281088293,0.065,False,False,False,False,False,False,0.02264827862381935,0.09245932102203369,1.115386724472046,0.24495397947143863,1.0,0.0,-1.7642118060516745,-1.0927384458482265,0.0,False,False,False,False,False,False,matched_step_non_detection,4.1538842765476147e-07,98.2699966430664,1.7797662794112392,52.433990478515625,29.461166381835938,,,203530
mlp2_mnist,adam,242,0,False,pca,1,0.9583415985107422,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0089564966619946e-05,98.2699966430664,0.9999999231476332,24.818344116210938,24.81834602355957,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,1,0.9583415985107422,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0356189932281268e-06,98.26000213623047,1.0,27.74148941040039,27.74148941040039,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,1,0.9583415985107422,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,4.1538842765476147e-07,98.2699966430664,0.9999999334470014,28.65909194946289,28.659093856811523,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,3,0.994461178779602,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0089564966619946e-05,98.2699966430664,1.1243339478886691,28.96293067932129,25.76007843017578,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,3,0.994461178779602,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0356189932281268e-06,98.26000213623047,1.1209883840931487,31.967809677124023,28.517520904541016,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,3,0.994461178779602,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,4.1538842765476147e-07,98.2699966430664,1.119495890720959,32.9112548828125,29.39828109741211,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,10,0.9987464547157288,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0089564966619946e-05,98.2699966430664,1.2239858897415037,31.635709762573242,25.846466064453125,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,10,0.9987464547157288,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0356189932281268e-06,98.26000213623047,1.212950203408345,34.670082092285156,28.583269119262695,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,10,0.9987464547157288,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,4.1538842765476147e-07,98.2699966430664,1.209518102750318,35.63189697265625,29.45958137512207,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,50,0.9998940825462341,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0089564966619946e-05,98.2699966430664,1.6329814541546712,42.2078742980957,25.847124099731445,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,50,0.9998940825462341,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,1.0356189932281268e-06,98.26000213623047,1.590882678653552,45.4735107421875,28.583824157714844,1.0,3.0,203530
mlp2_mnist,adam,242,0,False,pca,50,0.9998940825462341,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,4.1538842765476147e-07,98.2699966430664,1.5784015341070987,46.49992752075195,29.46013832092285,1.0,3.0,203530
