arch,optimizer,seed,rep,is_stub,analysis_role,is_formal_inference,space,pca_d,pca_var,prefix_ep,N_pts,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,geo_k_used_obs,geo_null_k_min,geo_null_k_median,geo_null_k_max,geo_null_k_near_complete_frac,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,train_loss,val_acc,kinematic_R,path_length,net_displacement,pca_d95,pca_d99,d_full
resnet18_cifar10,sgd_momentum,22142,2,False,formal_matched_step,True,full,11173962,1.0,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,matched_step_non_detection,0.0018745043780654669,89.6500015258789,5.748698083847414,112.84473147914883,19.62961523344179,,,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,3,0.9473170570872168,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.010793368332087994,89.05000305175781,1.3407224031605252,25.470260620117188,18.99741554260254,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,3,0.9473170570872168,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0024603221099823713,89.75,1.3455050009836835,25.984798431396484,19.312301635742188,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,3,0.9473170570872168,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0018745043780654669,89.6500015258789,1.3455305311428312,26.012680053710938,19.332656860351562,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,4,0.9595008538785352,100,100,0.0,0.0,5.352497100830078e-05,0.0,1.0,0.0,0.0,-5.352497100830078e-05,0.99,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.00035250186920166016,0.0,1.0,0.0,0.0,-0.00035250186920166016,0.99,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.010793368332087994,89.05000305175781,1.4390282079870738,27.495073318481445,19.1066951751709,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,4,0.9595008538785352,150,150,0.0,0.0,0.00018030405044555664,0.0,1.0,0.0,0.0,-0.00018030405044555664,0.975,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0010811686515808105,0.0,1.0,0.0,0.0,-0.0010811686515808105,0.975,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0024603221099823713,89.75,1.4480401928599487,28.081459045410156,19.39273452758789,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,4,0.9595008538785352,200,200,0.0,0.0,0.04264261573553085,0.0,1.0,0.0,0.0,-0.04264261573553085,0.91,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0007041096687316895,0.0,1.0,0.0,0.0,-0.0007041096687316895,0.945,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0018745043780654669,89.6500015258789,1.4480238763290105,28.1098690032959,19.412572860717773,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,10,0.9823518624657624,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,12,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.010793368332087994,89.05000305175781,1.8856513068246805,36.35001754760742,19.27716827392578,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,10,0.9823518624657624,150,150,0.0,0.0,0.0003793984651565552,0.0,1.0,0.0,0.0,-0.0003793984651565552,0.87,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.002627938985824585,0.0,1.0,0.0,0.0,-0.002627938985824585,0.87,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0024603221099823713,89.75,1.9115438453458813,37.3951416015625,19.562795639038086,4.0,19.0,11173962
resnet18_cifar10,sgd_momentum,22142,2,False,projection_diagnostic,False,pca,10,0.9823518624657624,200,200,0.0,0.0,0.008236382156610489,0.0,1.0,0.0,0.0,-0.008236382156610489,0.885,True,True,False,False,False,False,12,12.0,12.0,24.0,0.0,0.0,0.0,0.0021948963403701782,0.0,1.0,0.0,0.0,-0.0021948963403701782,0.89,True,True,False,False,False,False,pca_diagnostic_non_trigger,0.0018745043780654669,89.6500015258789,1.9112991669364587,37.4290885925293,19.58306121826172,4.0,19.0,11173962
