arch,optimizer,seed,rep,block_size,d_full,kinematic_R,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
resnet18_cifar10,adam,21242,1,1,11173962,8.660769822814046,0.0,0.0,0.026145190000534058,0.0,1.0,0.0,0.0,-0.026145190000534058,0.63,False,True,False,False,False,False,0.0,0.03564023971557617,6.279271125793457,0.0,1.0,0.0,-0.6744907594765952,-6.279271125793457,0.365,False,False,False,False,False,False,matched_step_non_detection,2694.2439255714417
resnet18_cifar10,adam,21242,1,5,11173962,8.660769822814046,0.0,0.0,0.027095705270767212,0.0,1.0,0.0,0.0,-0.027095705270767212,0.64,False,True,False,False,False,False,0.0,0.0006542205810546875,14.347558103501797,0.0,1.0,0.0,-0.6744907594765952,-14.347558103501797,0.33,False,False,False,False,False,False,block_diagnostic_non_trigger,2690.939564704895
resnet18_cifar10,adam,21242,1,10,11173962,8.660769822814046,0.0,0.0,7.170967001002282e-05,0.0,1.0,0.0,0.0,-7.170967001002282e-05,0.565,False,True,False,False,False,False,0.0,0.0012250691652297974,0.039920005947351456,0.0,1.0,0.0,-0.6744907594765952,-0.039920005947351456,0.34,False,False,False,False,False,False,block_diagnostic_non_trigger,2690.913842201233
resnet18_cifar10,adam,21242,1,20,11173962,8.660769822814046,0.0,0.0,0.00013311604561749846,0.0,1.0,0.0,0.0,-0.00013311604561749846,0.58,False,True,False,False,False,False,0.0,0.00039808452129364014,0.032229214906692505,0.0,1.0,0.0,-0.6744907594765952,-0.032229214906692505,0.435,False,False,False,False,False,False,block_diagnostic_non_trigger,2689.2867143154144
