arch,optimizer,seed,rep,block_size,d_full,kinematic_R,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
resnet18_cifar10,adamw,22342,2,1,11173962,9.162351620779319,0.0,0.0,0.02462489902973175,0.0,1.0,0.0,0.0,-0.02462489902973175,0.665,False,True,False,False,False,False,0.0,0.0396575927734375,6.321305274963379,0.0,1.0,0.0,-0.6744907594765952,-6.321305274963379,0.4,False,False,False,False,False,False,matched_step_non_detection,2720.8301095962524
resnet18_cifar10,adamw,22342,2,5,11173962,9.162351620779319,0.0,0.0,0.024556241929531097,0.0,1.0,0.0,0.0,-0.024556241929531097,0.64,False,True,False,False,False,False,0.0,0.00032146740704774857,14.797896588221192,0.0,1.0,0.0,-0.6744907594765952,-14.797896588221192,0.35,False,False,False,False,False,False,block_diagnostic_non_trigger,2722.6642174720764
resnet18_cifar10,adamw,22342,2,10,11173962,9.162351620779319,0.0,2.455417416058481e-07,6.950953684281558e-05,0.0,1.0,0.0,-0.24554174160584807,-6.950953684281558e-05,0.5,False,True,False,False,False,False,0.0,0.0014682663604617119,0.04147190600633621,0.0,1.0,0.0,-0.6744907594765953,-0.04147190600633621,0.395,False,False,False,False,False,False,block_diagnostic_non_trigger,2705.4990084171295
resnet18_cifar10,adamw,22342,2,20,11173962,9.162351620779319,0.0,2.8538597689475864e-06,8.091938798315823e-05,0.0,1.0,0.0,-0.6744907594765952,-8.091938798315823e-05,0.46,False,False,False,False,False,False,0.0,0.001635001040995121,0.02465822547674179,0.0,1.0,0.0,-0.6744907594765952,-0.02465822547674179,0.345,False,False,False,False,False,False,block_diagnostic_non_trigger,2702.638129234314
