arch,optimizer,seed,rep,block_size,d_full,kinematic_R,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
smallcnn_cifar10,adam,11242,1,1,321290,5.967587772596174,0.0002942468854598701,0.009446263313293457,0.028197839856147766,0.031149553603342317,0.6169154228855721,38.5,-0.6534806734070958,-0.027903592970687896,0.375,False,False,False,False,False,False,0.009152913466095924,0.3779231309890747,1.4152833223342896,0.024218981892209994,0.8009950248756219,20.0,-0.6914094630811632,-1.4061304088681936,0.135,False,False,False,False,False,False,matched_step_non_detection,95.13716506958008
smallcnn_cifar10,adam,11242,1,5,321290,5.967587772596174,0.0002942468854598701,3.647540870588273e-05,0.02633262425661087,8.066993293084632,0.0945273631840796,91.0,4.766621822640735,-0.026038377371151,0.495,False,False,False,False,False,False,0.009152913466095924,0.0026082079857587814,2.161045813933015,3.509272846553255,0.208955223880597,79.5,1.6924813489132122,-2.151892900466919,0.22,False,False,False,False,False,False,block_diagnostic_non_trigger,95.11906313896179
smallcnn_cifar10,adam,11242,1,10,321290,5.967587772596174,0.0002942468854598701,0.00013912023860029876,0.0006490016239695251,2.1150544759357803,0.0945273631840796,91.0,1.3822332613086574,-0.000354754738509655,0.155,False,False,False,False,False,False,0.009152913466095924,0.004966206848621368,1.0584030393511057,1.843039112797679,0.23880597014925373,76.5,0.9829581936293329,-1.0492501258850098,0.1,False,False,False,False,False,False,block_diagnostic_non_trigger,95.15029788017273
smallcnn_cifar10,adam,11242,1,20,321290,5.967587772596174,0.0002942468854598701,0.00013959963689558208,0.0005325089441612363,2.107791179802066,0.09950248756218906,90.5,1.1787133098208304,-0.00023826205870136619,0.15,False,False,False,False,False,False,0.009152913466095924,0.004966206848621368,0.02264827862381935,1.843039112797679,0.22885572139303484,77.5,0.8796119460533319,-0.013495365157723427,0.1,False,False,False,False,False,False,block_diagnostic_non_trigger,95.2305657863617
