arch,optimizer,seed,rep,block_size,d_full,kinematic_R,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
smallcnn_cifar10,adamw,10342,0,1,321290,6.05332313919139,0.00011430308222770691,0.005686219781637192,0.03145262598991394,0.020101769997834074,0.5671641791044776,43.5,-0.6609323013615478,-0.031338322907686234,0.43,False,False,False,False,False,False,0.003334715962409973,0.24515873193740845,1.1068332195281982,0.013602272846017812,0.835820895522388,16.5,-0.6672201171946628,-1.1034985035657883,0.125,False,False,False,False,False,False,matched_step_non_detection,95.24083185195923
smallcnn_cifar10,adamw,10342,0,5,321290,6.05332313919139,0.00011430308222770691,7.353161345236003e-05,0.02498941868543625,1.5544753515749619,0.373134328358209,63.0,0.37398851525373916,-0.024875115603208542,0.47,False,False,False,False,False,False,0.003334715962409973,0.0029604472219944,1.763834728859365,1.1264230405827036,0.47761194029850745,52.5,0.0852711729146057,-1.760500012896955,0.235,False,False,False,False,False,False,block_diagnostic_non_trigger,95.13252258300781
smallcnn_cifar10,adamw,10342,0,10,321290,6.05332313919139,0.00011430308222770691,0.00012533628614619374,0.0004489881976041943,0.9119711843257526,0.5522388059701493,45.0,-0.10761856193513598,-0.0003346851153764874,0.205,False,False,False,False,False,False,0.003334715962409973,0.004356555640697479,0.015625,0.7654478070916227,0.6218905472636815,38.0,-0.3257912341931243,-0.012290284037590027,0.15,False,False,False,False,False,False,block_diagnostic_non_trigger,95.17932033538818
smallcnn_cifar10,adamw,10342,0,20,321290,6.05332313919139,0.00011430308222770691,0.0001294626999879256,0.00043182907393202186,0.8829035803784709,0.5671641791044776,43.5,-0.1508427945217422,-0.00031752599170431495,0.23,False,False,False,False,False,False,0.003334715962409973,0.00435121264308691,0.015625,0.7663877257163454,0.6268656716417911,37.5,-0.32327128035465574,-0.012290284037590027,0.16,False,False,False,False,False,False,block_diagnostic_non_trigger,95.20315909385681
