arch,optimizer,seed,rep,block_size,d_full,kinematic_R,geo_Lobs,geo_null_med,geo_null_max,geo_TSR,geo_pperm,geo_pct,geo_zrob,geo_delta,geo_zero_frac,geo_null_collapsed,geo_zrob_collapsed,geo_fallback,geo_separation_flag,geo_formal_trigger,geo_nominal_trigger,euc_Lobs,euc_null_med,euc_null_max,euc_TSR,euc_pperm,euc_pct,euc_zrob,euc_delta,euc_zero_frac,euc_null_collapsed,euc_zrob_collapsed,euc_fallback,euc_separation_flag,euc_formal_trigger,euc_nominal_trigger,decision,elapsed_sec
mlp2_mnist,sgd,2042,2,1,203530,1.2665354807421163,0.006049127317965031,0.02531255502253771,0.07704395055770874,0.23897734987005664,0.9850746268656716,1.5,-1.8808685477279068,-0.07099482323974371,0.0,False,False,False,False,False,False,0.009042765945196152,0.05639786645770073,0.18789535760879517,0.16033879494037293,1.0,0.0,-2.8840111789874694,-0.17885259166359901,0.0,False,False,False,False,False,False,matched_step_non_detection,68.24749565124512
mlp2_mnist,sgd,2042,2,5,203530,1.2665354807421163,0.006049127317965031,0.0027367445873096585,0.029389653354883194,2.2103368154283096,0.19900497512437812,80.5,3.240266257944071,-0.023340526036918163,0.0,False,False,False,False,False,False,0.009042765945196152,0.022644097451120615,0.1543936193920672,0.3993431826689696,0.8159203980099502,18.5,-0.7671144471600865,-0.14535085344687104,0.0,False,False,False,False,False,False,block_diagnostic_non_trigger,67.01445627212524
mlp2_mnist,sgd,2042,2,10,203530,1.2665354807421163,0.006049127317965031,0.0025832192040979862,0.017622925341129303,2.3417011247156534,0.04975124378109453,95.5,5.015858110903382,-0.011573798023164272,0.0,False,False,False,False,True,True,0.009042765945196152,0.009049315936863422,0.09375,0.9992761891934986,0.5223880597014925,48.0,-0.0013431897413198526,-0.08470723405480385,0.0,False,False,False,False,False,False,block_diagnostic_trigger,67.1358859539032
mlp2_mnist,sgd,2042,2,20,203530,1.2665354807421163,0.006049127317965031,0.0028424699557945132,0.04079482704401016,2.1281235720734593,0.03482587064676617,97.0,3.235066644557598,-0.03474569972604513,0.0,False,False,False,False,True,True,0.009042765945196152,0.008202690165489912,0.5905115604400635,1.102414666610006,0.4626865671641791,54.0,0.21661021483516638,-0.5814687944948673,0.0,False,False,False,False,False,False,block_diagnostic_trigger,67.77557516098022
