source_csv,arch,architecture,optimizer,seed,k,k_value,pct,filtration_pct,block_size_normalized,n_nulls,n_nulls_used,analysis_role_normalized,n_rows,raw_pvalue_triggers,formal_triggers,block_diagnostic_triggers,source_formal_trigger_mismatches
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,8,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,8,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,10,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,10,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,10,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,12,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,12,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,12,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,16,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,16,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd,22042.0,,16,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,8,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,8,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,8,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,10,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,10,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,10,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,12,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,12,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,12,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,16,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,16,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,20142.0,,16,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,8,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,8,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,8,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,10,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,10,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,10,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,12,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,12,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,12,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,16,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,16,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,21142.0,,16,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,8,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,8,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,8,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,10,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,10,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,10,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,12,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,12,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,12,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,16,,90.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,16,,95.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,resnet18_cifar10,,sgd_momentum,22142.0,,16,,99.0,,,50.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,10242.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,11242.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adam,12242.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,10342.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,11342.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,adamw,12342.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,10042.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,11042.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,16,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd,12042.0,,16,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,8,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,8,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,8,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,10,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,10,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,10,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,12,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,12,,95.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,12,,99.0,,,200.0,metric_sensitivity,1,0,0,0,0
exp4_results/neural_sensitivity/neural_sensitivity_full.csv,smallcnn_cifar10,,sgd_momentum,10142.0,,16,,90.0,,,200.0,metric_sensitivity,1,0,0,0,0
